Hospital Name,Hospital Email,Hospital Phone,Hospital Address,Establishment Year,Facility (Type),City,Rating (Mortality),Department Count,Doctor Count,Patient Name,Patient Phone,Patient Address,Patient Birthdate
Copley Hospital,warner.gerhold@swift.example,8864779844622,3859 Kautzer Mews Conroy Port Street,1736,Private,Morrisville,Same,0,0
Springfield Hospital,sharron@morissette.example,2168839890769,966 Amos Locks Sterling Knoll Street,1944,Private,Springfield,Same,0,0
"Porter Hospital, Inc",luba_daugherty@heller.example,589381398514,476 Elliott Lakes Gislason Mountains Street,1882,Private,Middlebury,Same,0,0
"Roy Lester Schneider Hospital,the",moises@runte.example,2681820454357,7110 Daniel Islands Renner Burg Street,1784,Government,St Thomas,Same,0,0
Gov Juan F Luis Hospital & Medical Ctr,stanford@altenwerth.test,394546910936,222 Shelby Flat Scott Courts Street,1854,Government,St Croix,Same,0,0
Norton Community Hospital,margorie@willms-hilpert.example,444800299418,8679 Hodkiewicz Ways Winnifred Union Street,1968,Private,Norton,Above,0,0
Russell County Hospital,morris_parker@paucek-schamberger.example,8802299259372,3543 Reggie Villages Weissnat Groves Street,1783,Private,Lebanon,Same,0,0
Sentara Rmh Medical Center,mina@schinner.example,2345026779322,1005 Strosin Crossroad Bradley Gardens Street,1906,Private,Harrisonburg,Above,0,0
Winchester Medical Center,preston@bergstrom.example,3871617918845,3111 Haag Lock Raymon Circle Street,1975,Private,Winchester,Same,0,0
Sentara Norfolk General Hospital,jenelle@nader.test,3809732876251,30438 Milo Island Ernesto Avenue Street,1891,Unknown,Norfolk,Same,0,0
University Of Virginia Medical Center,chance@wyman.test,3869708514788,59224 Stark Parkway Nilsa Terrace Street,1977,Government,Charlottesville,Below,0,0
Bon Secours Depaul Medical Center,brad_okon@beatty.example,367213912388,3786 Francis Hollow Homenick Views Street,1829,Private,Norfolk,Same,0,0
Sentara Halifax Regional Hospital,seema.kohler@dickens.example,5966450309068,968 Nathan Landing Cormier Springs Street,1950,Private,South Boston,Below,0,0
Bon Secours Maryview Medical Center,kara@corkery.test,8564409591966,529 Lyndon Corners Kilback Point Street,1872,Private,Portsmouth,Same,0,0
Augusta Health,coy@willms-powlowski.example,3818664485981,1324 Metz Flat Gerlach Club Street,1953,Private,Fishersville,Below,0,0
Novant Health Uva Health System Culpeper Med Cente,therese.conn@lebsack.example,345940102705,82040 Fidel Station Trenton Walks Street,1985,Unknown,Culpeper,Same,0,0
John Randolph Medical Center,darrin.wintheiser@heathcote-hane.example,8522349324995,496 Donte Route Skiles Inlet Street,1953,Proprietary,Hopewell,Below,0,0
"Centra  Health, Inc",rodney.lakin@sanford.example,6615595179680,4235 Homenick Unions Lonny Coves Street,1705,Private,Lynchburg,Above,0,0
"Mary Washington Hospital, Inc",ty_ward@kuhic-doyle.example,6862180590667,92149 Devin Stravenue Todd Path Street,1717,Private,Fredericksburg,Above,0,0
Fauquier Hospital,janise@orn-marquardt.test,2517826370326,98081 Pfannerstill Cliffs Toy Underpass Street,1789,Private,Warrenton,Same,0,0
Carilion Roanoke Memorial Hospital,devin@keeling.example,6793004927489,76508 Shenika Rapid Jeanie Mountains Street,2023,Private,Roanoke,Below,0,0
Medical College Of Virginia Hospitals,kermit_raynor@kunde.test,50112482001318,8851 Lonny Knoll Daniell Pines Street,1888,Government,Richmond,Same,0,0
Warren Memorial Hospital,tesha@oconnell.test,5973716826315,4424 Zenia Shores Ayanna Causeway Street,1797,Unknown,Front Royal,Same,0,0
Riverside Shore Memorial Hospital,lloyd.kilback@miller.test,19391363290365,362 Keiko Avenue Audry Point Street,1798,Private,Onancock,Same,0,0
Smyth County Community Hospital,julietta@bradtke.test,8091887586844,302 Saul Fields Kunde Spring Street,1922,Private,Marion,Same,0,0
Inova Alexandria Hospital,joan.mueller@kirlin.test,2369935859781,64315 Cliff Circles Veum Mountain Street,1969,Private,Alexandria,Above,0,0
Mary Immaculate Hospital,trevor_purdy@ullrich.test,603188365172,70799 Kunde Hills Denesik Manors Street,1881,Private,Newport News,Same,0,0
Carilion New River Valley Medical Center,hans@cartwright.test,8552547805803,44465 Patrick Spur Jospeh Mountain Street,1990,Private,Christiansburg,Same,0,0
Inova Loudoun Hospital,tiffaney.runte@walter.example,6773218807800,39806 Veum Loop Feest Hollow Street,1806,Private,Leesburg,Above,0,0
Sentara Obici Hospital,willette@lockman.test,23319055502409,161 Victor Estates Gregg Estates Street,2010,Unknown,Suffolk,Same,0,0
Novant Health Uva  Prince William Medical Center,stefan_hyatt@altenwerth.example,38715414921999,75806 Swift Mountains Kozey Cliff Street,1768,Private,Manassas,Same,0,0
Sentara Leigh Hospital,dylan@nitzsche.example,8098208966837,69787 Nitzsche Loaf Celestine Corners Street,1873,Unknown,Norfolk,Same,0,0
Lewisgale Medical Center,joaquin_crona@flatley-crooks.test,24712185753667,29387 Hahn Fall Adams Cove Street,1758,Proprietary,Salem,Same,0,0
Virginia Hospital Center,kristine.flatley@emmerich.example,6871100992270,97620 Deckow Heights Janise Knoll Street,2019,Private,Arlington,Same,0,0
Riverside Regional Medical Center,joleen@hintz-vonrueden.test,5992176943447,7238 Kling Crescent Lino Crescent Street,1927,Private,Newport News,Same,0,0
Johnston Memorial Hospital,jean_stanton@haley.test,168417594970795,82447 Mittie Street Bins Hills Street,1844,Private,Abingdon,Same,0,0
Sentara Virginia Beach General Hospital,sherell@paucek.test,3017106576141,52911 Marsha Neck Portia Underpass Street,1777,Unknown,Virginia Beach,Same,0,0
Bon Secours St Marys Hospital,dakota@yundt.example,5066795169933,99607 Mason Springs Samual Lakes Street,1803,Church,Richmond,Same,0,0
Clinch Valley Medical Center,dorian.schroeder@kautzer.test,3813336673199,16884 Lionel Orchard Stacy Haven Street,1871,Proprietary,Richlands,Same,0,0
Inova Fairfax Hospital,tad.vandervort@strosin.example,6784858527595,62954 Sheree Shoal Jule Mills Street,1727,Private,Falls Church,Above,0,0
Sentara Williamsburg Regional Medical Center,jan@romaguera.example,3538356601934,4544 Virgilio Vista Sung Radial Street,1903,Private,Williamsburg,Same,0,0
Southside Regional Medical Center,jae.beahan@rippin-kshlerin.test,3916185765178,413 Hills Ramp Grimes Mount Street,1874,Proprietary,Petersburg,Same,0,0
Bon Secours Memorial Regional Medical Center,jacqualine.gibson@ward-oconnell.test,4237202622463,365 Baumbach Springs Shavonne Court Street,2019,Church,Mechanicsville,Same,0,0
Sovah Health Danville,adrianna@volkman.test,97512504473311,9115 Spencer Plaza Damion Plaza Street,1812,Proprietary,Danville,Same,0,0
Martha Jefferson Hospital,roy@upton-pfannerstill.example,38513915188521,12143 Lowe Spring Chery Point Street,1911,Private,Charlottesville,Same,0,0
Riverside Tappahannock Hospital,aimee_hessel@satterfield.test,2212472850127,3925 Angelica Road Oberbrunner Manor Street,1826,Private,Tappahannock,Same,0,0
Bedford Memorial Hospital,spencer@adams.test,2272482274651,88948 Tiana Plains Kohler Fords Street,1815,Private,Bedford,Same,0,0
Carilion Franklin Memorial Hospital,jamey.wiegand@wolf.example,8864388841601,27790 Crist Ports Balistreri Fall Street,1873,Private,Rocky Mount,Same,0,0
"Southside Community Hospital, Inc",jamison_cronin@ortiz.test,2212417153393,87722 Grady Trafficway Kuphal Skyway Street,1801,Unknown,Farmville,Same,0,0
Southampton Memorial Hospital,rolanda@bergstrom-batz.test,396761801346,146 Hills Station Edwin Glen Street,1859,Proprietary,Franklin,Same,0,0
Sentara Careplex Hospital,barrett@kovacek-ebert.test,4019717104441,278 Swift Lodge Stephane Parks Street,1809,Private,Hampton,Below,0,0
Bon Secours Richmond Community Hospital,arden@satterfield.example,35616411322209,1840 Cleveland Haven Kshlerin Pass Street,1800,Private,Richmond,None,0,0
Southern Virginia Regional Medical Center,sherika@friesen.example,6706500340295,673 Kessler Mills Oda Turnpike Street,2006,Proprietary,Emporia,Same,0,0
Community Memorial Hospital,emerald@wehner.example,541447918939,58362 Lezlie Expressway Peter Falls Street,1957,Private,South Hill,Same,0,0
Inova Fair Oaks Hospital,miguel@ledner.test,8508919623895,5164 Stracke Avenue Trantow Center Street,1767,Unknown,Fairfax,Same,0,0
Hiram W Davis Medical Center,johnny.mann@koss.test,615878140034,184 Evie Stravenue Lubowitz Heights Street,1916,Government,Petersburg,None,0,0
Reston Hospital Center,tama.bartoletti@waters.test,201583261589,50918 Armstrong Manor Bernhard Lock Street,1925,Private,Reston,Same,0,0
Lewisgale Hospital Montgomery,stewart.kohler@smith-runte.test,2355775991964,8997 Romaguera Estate Wyman Throughway Street,1749,Proprietary,Blacksburg,Same,0,0
Wythe County Community Hospital,fausto@wehner.test,18761769733207,687 Ayako Street Balistreri Turnpike Street,1941,Church,Wytheville,Same,0,0
Cjw Medical Center,dena.weissnat@denesik-gottlieb.test,4017785519531,17463 Weissnat Lane Funk Isle Street,1748,Proprietary,Richmond,Same,0,0
Sentara Northern Virginia Medical Center,mia@damore.test,8568580130672,13700 Nienow Springs Kshlerin Vista Street,1909,Private,Woodbridge,Same,0,0
Lonesome Pine Hospital,mirtha.williamson@mohr.test,14735867733719,246 Dickinson Springs Kelsi Summit Street,1802,Private,Big Stone Gap,Same,0,0
Twin County Regional Hospital,frederic@schmidt.example,5048273227670,333 Shelby Parks Simone Ports Street,1801,Proprietary,Galax,Below,0,0
Lewisgale Hospital Pulaski,shemeka@ernser-blick.test,984606199617,467 Lisa Manors Alphonse View Street,1760,Proprietary,Pulaski,Same,0,0
Carilion Tazewell Community Hospital,jospeh.price@daniel-sawayn.test,8565089219790,28968 Lyndon Stravenue Harber Freeway Street,1938,Unknown,Tazewell,Same,0,0
Henrico Doctors' Hospital,avery.dibbert@grimes.test,29912836093141,8533 Carter Extensions Barb Island Street,2000,Unknown,Richmond,Same,0,0
Sentara Princess Anne Hospital,shellie.walker@gutmann.test,16712252817374,8056 Koelpin Branch Stanford Park Street,1997,Unknown,Virginia Beach,Above,0,0
Chesapeake General Hospital,dagmar.ferry@ondricka.test,6836766847886,472 Kraig Common Ortiz Crest Street,1899,Government,Chesapeake,Above,0,0
Inova Mount Vernon Hospital,truman@hoppe.example,17842304548399,7793 Casper Drive Vito Spur Street,1890,Private,Alexandria,Same,0,0
Lewisgale Hospital Alleghany,delphine@leffler.test,3566239062229,7380 Rodriguez Light Schuppe Rapid Street,1835,Private,Low Moor,Same,0,0
Buchanan General Hospital,mariana.beer@hoppe.example,8098707766419,179 Gorczany Corners Beahan Avenue Street,1961,Private,Grundy,Same,0,0
Halquist Memorial Inpatient Center,ian.stoltenberg@erdman.test,392071439969,221 Hand Track Emeline Garden Street,1779,Private,Arlington,None,0,0
Riverside Walter Reed Hospital,scot_kuhlman@cronin.test,50818112660328,129 Kulas Mission Zieme Cliffs Street,1844,Private,Gloucester,Below,0,0
Bon Secours St Francis Medical Center,jae.turcotte@rippin.example,6836834442955,25265 Boyle Branch Cummings Divide Street,1919,Church,Midlothian,Same,0,0
"Stafford Hospital, Llc",dana_lesch@hodkiewicz.example,9777010027941,31383 Dooley Squares Asha Lodge Street,1880,Private,Stafford,Same,0,0
Spotsylvania Regional Medical Center,richelle@weimann-renner.example,4511278435054,5571 Kautzer Plain Pricilla Lodge Street,1743,Proprietary,Fredericksburg,Same,0,0
Riverside Doctors' Hospital Of Williamsburg,arianne.hand@effertz-borer.test,164919266441098,1850 Vina Walks Davis Ferry Street,1837,Private,Williamsburg,Same,0,0
Novant Health Uva Health Haymarket Medical Center,leandro@lind.example,5933183646980,45533 O'Kon Crossroad Swift Mill Street,1811,Private,Haymarket,Same,0,0
Stonesprings Hospital Center,cheree@bechtelar.example,2204245863652,751 Clemencia Shoals Nolan Port Street,1985,Proprietary,Dulles,None,0,0
Bath Community Hospital,margarita.dickens@kovacek.example,514241380865,436 Halvorson Junction Bartoletti Point Street,1838,Private,Hot Springs,Same,0,0
Carilion Giles Community Hospital,rolando.luettgen@brown.test,8504021514232,5283 Reilly Center Beahan Extensions Street,1998,Private,Pearisburg,Same,0,0
Dickenson Community Hospital,margit_streich@nikolaus-stroman.test,2543833727873,7306 Schiller Glen Abbott Islands Street,1701,Private,Clintwood,None,0,0
Carilion Stonewall Jackson Hospital,alejandro.lueilwitz@beatty.test,814362771085,4924 D'Amore Throughway Darryl Locks Street,1759,Private,Lexington,Same,0,0
Shenandoah Memorial Hospital,gustavo@vonrueden.test,2181014524526,985 Harvey Spurs Rau Way Street,1958,Private,Woodstock,Same,0,0
"Page Memorial Hospital, Inc",maribel@olson.test,25111090405855,12504 Carlee Ports Carol Lights Street,1915,Private,Luray,Same,0,0
Rappahannock General Hospital,sally@upton-cremin.example,3745015963569,4794 Ji Brook Santiago Light Street,1767,Private,Kilmarnock,Same,0,0
Cumberland Hospital Llc,kirk_gibson@marvin.example,924191099031,6800 Mraz Walks Lelah Center Street,1897,Proprietary,New Kent,None,0,0
Childrens Hospital Of The Kings Daughters Inc,lorie@brekke.test,2434305854421,84400 Dorethea Ports Shayla Walk Street,1819,Private,Norfolk,None,0,0
Children's Hosp Of Richmond Of The Vcu Health Sys,asley@bergstrom.test,3876210030579,29010 Brittany Stravenue Kuphal Mountain Street,1992,Private,Richmond,None,0,0
Northwest Hospital,dwight_kunze@corkery.test,205426832200,888 Bob Curve Durgan Tunnel Street,1814,Unknown,Seattle,Same,0,0
Providence St Mary Medical Center,allison@lakin-wisoky.test,124212052005198,920 Hirthe Neck Sawayn Orchard Street,1946,Private,Walla Walla,Same,0,0
Skagit Valley Hospital,abram_hoppe@schumm.test,912372311001,999 Kyong Neck Breann Tunnel Street,1820,Government,Mount Vernon,Below,0,0
Virginia Mason Medical Center,carlos@gislason.test,6803825556187,379 Pollich Canyon Cary Parks Street,2021,Private,Seattle,Same,0,0
Island Hospital,kathy_rogahn@parker.test,8091105173774,8434 Predovic Highway Blair Corners Street,2001,Government,Anacortes,Same,0,0
University Of Washington Medical Ctr,lenny_senger@herman.example,9768813692754,579 Shanahan Vista Hand Spurs Street,1823,Government,Seattle,Same,0,0
Highline Medical Center,lino_friesen@buckridge.example,17588110848907,92564 Kelly Drives Elden Crest Street,1929,Private,Burien,Same,0,0
Yakima Regional Medical And Cardiac Center,dawne_wunsch@green.example,2248223279140,5586 Jose Turnpike Devona Parkway Street,1711,Proprietary,Yakima,Same,0,0
Providence Regional Medical Center Everett,cortney.grimes@carroll-rolfson.example,9946958870722,23582 Yulanda Haven Marketta Streets Street,1959,Church,Everett,Below,0,0
Multicare Auburn Medical Center,luigi@ebert-casper.test,12464845886147,502 Wyman Parks Mi Roads Street,1897,Private,Auburn,Same,0,0
Central Washington Hospital,numbers@pfannerstill.test,2315999025844,3926 Collier Lodge Wisoky Mission Street,1798,Private,Wenatchee,Below,0,0
Providence Centralia Hospital,kristi@abbott.example,5067033269741,7665 Pagac Underpass Sporer Freeway Street,1941,Unknown,Centralia,Same,0,0
St Clare Hospital,kia.stokes@ernser.test,653028853556,2616 Stokes Views Kiehn Plain Street,1802,Church,Lakewood,Below,0,0
Providence St Peter Hospital,clint.olson@gorczany.test,3744533878244,5357 Shantay Crossing Dierdre Locks Street,1766,Private,Olympia,Below,0,0
Swedish Medical Center / Cherry Hill,kendall.hagenes@bechtelar-halvorson.test,96819381684225,11186 Adriana Roads Shirley Station Street,2007,Church,Seattle,Same,0,0
Swedish Edmonds Hospital,asuncion@batz.test,3879878454021,4699 Kiehn Ramp Cummerata Underpass Street,1953,Private,Edmonds,Below,0,0
Swedish Medical Center,williams_boyer@conn.test,18695416194793,25118 Bruen Centers Gulgowski Ville Street,1721,Private,Seattle,Same,0,0
St Joseph Hospital,harley.langosh@daugherty-gleichner.example,22713211973945,697 Gibson Cliff Noella Forest Street,1940,Unknown,Bellingham,Below,0,0
Grays Harbor Community Hospital,winnie@roberts.test,8539107950981,269 O'Conner Manor Lawana Unions Street,1848,Private,Aberdeen,Below,0,0
Samaritan Hospital,genia@keebler.example,134514000316446,7323 Eartha Trace Hui Lane Street,1809,Government,Moses Lake,Same,0,0
Yakima Valley Memorial Hospital,letitia.feil@romaguera-homenick.example,2387862454078,9313 Mackenzie Manors Wisozk Place Street,1720,Private,Yakima,Below,0,0
Toppenish Community Hospital,veronica@vandervort.example,69213840882247,9940 Ryan Mountain Thiel Point Street,1894,Proprietary,Toppenish,Same,0,0
Harrison Memorial Hospital,gertha@dooley.example,35712605911407,330 Mohr Key Breitenberg Fords Street,1721,Private,Bremerton,Below,0,0
Peachealth St John Medical Center,nadene@stokes.example,3819957178510,890 Goyette Haven Zemlak Mountains Street,1831,Church,Longview,Below,0,0
Multicare Deaconess Hospital,dolores.ratke@daugherty.example,88615783237900,17561 Letha Roads Leuschke Green Street,1895,Private,Spokane,Same,0,0
Peacehealth Southwest Medical Center,jose_reynolds@funk.test,67614510261182,2090 Teddy Square Aufderhar Mountains Street,2020,Private,Vancouver,Below,0,0
Overlake Hospital Medical Center,hayley@kautzer.test,2665191308203,33896 Ned Roads Rolf Street Street,1821,Unknown,Bellevue,Same,0,0
Group Health Central Hospital,launa.leffler@lindgren-christiansen.test,394755754720,8832 Conroy Fort Shad Spurs Street,1945,Unknown,Seattle,None,0,0
Trios,ok@dach.example,8092471918759,85864 Feil Mews Strosin Islands Street,1724,Government,Kennewick,Same,0,0
Providence Sacred Heart Medical Center,kenneth@carroll-padberg.example,35819792649837,5938 Bogan Square Marcelene Branch Street,1807,Church,Spokane,Below,0,0
Kadlec Regional Medical Center,jenell_stark@mccullough.test,3578048998723,68882 Bahringer Club Waylon Trafficway Street,1900,Private,Richland,Same,0,0
